Order Number,Line Number,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Unit Price,Net Price,Unit Cost,Currency Code,Exchange Rate
332602,1,2019-02-08 00:00:00,2019-02-10 00:00:00,311681,999999,156,2,469.97,408.87,216.12,CAD,1.3307
332603,0,2019-02-08 00:00:00,2019-02-08 00:00:00,1539005,480,1571,5,56.99,52.43,26.21,USD,1.0000
332603,1,2019-02-08 00:00:00,2019-02-08 00:00:00,1539005,480,1471,3,229.00,203.81,105.31,USD,1.0000
332604,0,2019-02-08 00:00:00,2019-02-08 00:00:00,1868410,590,153,2,469.97,413.57,216.12,USD,1.0000
332700,0,2019-02-09 00:00:00,2019-02-13 00:00:00,1724660,999999,379,1,326.00,290.14,166.20,USD,1.0000
332700,1,2019-02-09 00:00:00,2019-02-13 00:00:00,1724660,999999,1574,4,59.99,53.99,27.59,USD,1.0000
332700,2,2019-02-09 00:00:00,2019-02-13 00:00:00,1724660,999999,1648,3,109.99,109.99,56.08,USD,1.0000
332701,0,2019-02-09 00:00:00,2019-02-12 00:00:00,983163,999999,2490,1,14.99,13.64,7.64,GBP,0.7711
332702,0,2019-02-09 00:00:00,2019-02-10 00:00:00,348671,999999,326,4,299.00,278.07,152.44,CAD,1.3307
332703,0,2019-02-09 00:00:00,2019-02-11 00:00:00,1306101,999999,352,2,320.00,281.60,163.15,USD,1.0000
332704,0,2019-02-09 00:00:00,2019-02-14 00:00:00,861709,999999,519,10,619.00,544.72,205.09,EUR,0.8814
332704,1,2019-02-09 00:00:00,2019-02-14 00:00:00,861709,999999,1496,5,288.00,262.08,132.44,EUR,0.8814
332704,2,2019-02-09 00:00:00,2019-02-14 00:00:00,861709,999999,437,1,499.90,499.90,254.86,EUR,0.8814
332704,3,2019-02-09 00:00:00,2019-02-14 00:00:00,861709,999999,479,7,259.00,230.51,119.11,EUR,0.8814
332705,0,2019-02-09 00:00:00,2019-02-09 00:00:00,2061916,430,1397,8,26.99,26.99,12.41,USD,1.0000
332705,1,2019-02-09 00:00:00,2019-02-09 00:00:00,2061916,430,1370,4,47.44,45.07,21.82,USD,1.0000
332705,2,2019-02-09 00:00:00,2019-02-09 00:00:00,2061916,430,1454,2,199.00,181.09,91.51,USD,1.0000
332706,0,2019-02-09 00:00:00,2019-02-11 00:00:00,957999,999999,1595,1,22.89,20.37,7.58,GBP,0.7711
332707,0,2019-02-09 00:00:00,2019-02-13 00:00:00,661854,999999,1733,2,22.79,22.79,11.62,EUR,0.8814
332707,1,2019-02-09 00:00:00,2019-02-13 00:00:00,661854,999999,1560,2,330.00,330.00,151.76,EUR,0.8814
332707,2,2019-02-09 00:00:00,2019-02-13 00:00:00,661854,999999,1588,5,13.89,13.89,6.39,EUR,0.8814
332708,0,2019-02-09 00:00:00,2019-02-09 00:00:00,651856,150,481,1,139.00,123.71,63.92,EUR,0.8814
332709,0,2019-02-09 00:00:00,2019-02-09 00:00:00,575652,220,1597,2,57.88,57.88,26.62,EUR,0.8814
332709,1,2019-02-09 00:00:00,2019-02-09 00:00:00,575652,220,1589,7,9.99,8.99,5.09,EUR,0.8814
332900,0,2019-02-11 00:00:00,2019-02-14 00:00:00,689243,999999,459,1,269.90,245.61,137.60,EUR,0.8843
332901,0,2019-02-11 00:00:00,2019-02-11 00:00:00,612827,180,446,4,219.95,219.95,112.14,EUR,0.8843
332902,0,2019-02-11 00:00:00,2019-02-12 00:00:00,2054642,999999,1658,4,109.99,96.79,56.08,USD,1.0000
332902,1,2019-02-11 00:00:00,2019-02-12 00:00:00,2054642,999999,732,8,160.00,140.80,73.58,USD,1.0000
332902,2,2019-02-11 00:00:00,2019-02-12 00:00:00,2054642,999999,1432,2,300.00,300.00,137.96,USD,1.0000
332903,0,2019-02-11 00:00:00,2019-02-16 00:00:00,862444,999999,1180,1,1600.00,1600.00,530.11,EUR,0.8843
332904,0,2019-02-11 00:00:00,2019-02-13 00:00:00,581047,999999,1457,3,189.00,189.00,86.91,EUR,0.8843
332904,1,2019-02-11 00:00:00,2019-02-13 00:00:00,581047,999999,131,1,200.00,200.00,101.97,EUR,0.8843
332904,2,2019-02-11 00:00:00,2019-02-13 00:00:00,581047,999999,862,1,29.95,26.96,13.77,EUR,0.8843
333000,0,2019-02-12 00:00:00,2019-02-12 00:00:00,1927050,590,491,7,619.00,538.53,205.09,USD,1.0000
333000,1,2019-02-12 00:00:00,2019-02-12 00:00:00,1927050,590,552,8,2499.00,2499.00,827.97,USD,1.0000
333001,0,2019-02-12 00:00:00,2019-02-16 00:00:00,269244,999999,135,2,349.95,349.95,160.93,CAD,1.3252
333001,1,2019-02-12 00:00:00,2019-02-16 00:00:00,269244,999999,1701,6,4.98,4.98,2.54,CAD,1.3252
333002,0,2019-02-12 00:00:00,2019-02-12 00:00:00,852019,320,419,1,369.00,335.79,188.13,EUR,0.8853
333003,0,2019-02-12 00:00:00,2019-02-12 00:00:00,632448,160,1539,1,310.00,310.00,142.56,EUR,0.8853
333003,1,2019-02-12 00:00:00,2019-02-12 00:00:00,632448,160,1617,5,57.99,57.99,26.67,EUR,0.8853
333004,0,2019-02-12 00:00:00,2019-02-13 00:00:00,806354,999999,1584,1,9.99,9.09,5.09,EUR,0.8853
333004,1,2019-02-12 00:00:00,2019-02-13 00:00:00,806354,999999,1599,3,57.88,54.41,26.62,EUR,0.8853
333005,0,2019-02-12 00:00:00,2019-02-12 00:00:00,40290,10,1594,2,9.99,9.99,5.09,AUD,1.4099
333005,1,2019-02-12 00:00:00,2019-02-12 00:00:00,40290,10,659,6,118.00,112.10,54.26,AUD,1.4099
333005,2,2019-02-12 00:00:00,2019-02-12 00:00:00,40290,10,1970,1,899.00,809.10,413.42,AUD,1.4099
333005,3,2019-02-12 00:00:00,2019-02-12 00:00:00,40290,10,2514,3,129.99,116.99,43.07,AUD,1.4099
333006,0,2019-02-12 00:00:00,2019-02-12 00:00:00,401064,240,1606,2,159.99,142.39,73.57,EUR,0.8853
333006,1,2019-02-12 00:00:00,2019-02-12 00:00:00,401064,240,2504,2,9.99,9.99,5.09,EUR,0.8853
333006,2,2019-02-12 00:00:00,2019-02-12 00:00:00,401064,240,1581,2,219.00,194.91,72.56,EUR,0.8853
333006,3,2019-02-12 00:00:00,2019-02-12 00:00:00,401064,240,123,2,279.99,279.99,128.76,EUR,0.8853
333006,4,2019-02-12 00:00:00,2019-02-12 00:00:00,401064,240,1648,3,109.99,109.99,56.08,EUR,0.8853
333100,0,2019-02-13 00:00:00,2019-02-13 00:00:00,1672021,620,153,5,469.97,418.27,216.12,USD,1.0000
333101,0,2019-02-13 00:00:00,2019-02-13 00:00:00,1273777,490,347,5,586.00,586.00,269.48,USD,1.0000
333101,1,2019-02-13 00:00:00,2019-02-13 00:00:00,1273777,490,1460,1,300.00,270.00,137.96,USD,1.0000
333101,2,2019-02-13 00:00:00,2019-02-13 00:00:00,1273777,490,466,1,279.00,248.31,128.30,USD,1.0000
333102,0,2019-02-13 00:00:00,2019-02-13 00:00:00,2022681,430,1798,3,43.00,36.98,21.92,USD,1.0000
333102,1,2019-02-13 00:00:00,2019-02-13 00:00:00,2022681,430,371,1,599.00,521.13,275.46,USD,1.0000
333103,0,2019-02-13 00:00:00,2019-02-14 00:00:00,1631886,999999,1582,2,17.99,15.83,8.27,USD,1.0000
333103,1,2019-02-13 00:00:00,2019-02-14 00:00:00,1631886,999999,1651,4,159.99,143.99,73.57,USD,1.0000
333104,0,2019-02-13 00:00:00,2019-02-13 00:00:00,64491,10,1542,1,330.00,330.00,151.76,AUD,1.4065
333105,0,2019-02-13 00:00:00,2019-02-16 00:00:00,1836077,999999,1672,2,16.89,16.89,5.60,USD,1.0000
333106,0,2019-02-13 00:00:00,2019-02-16 00:00:00,1200393,999999,1419,1,258.00,258.00,118.65,USD,1.0000
333106,1,2019-02-13 00:00:00,2019-02-16 00:00:00,1200393,999999,1401,7,40.19,35.37,18.48,USD,1.0000
333106,2,2019-02-13 00:00:00,2019-02-16 00:00:00,1200393,999999,1509,5,310.00,279.00,142.56,USD,1.0000
333106,3,2019-02-13 00:00:00,2019-02-16 00:00:00,1200393,999999,170,1,109.00,107.91,50.13,USD,1.0000
333107,0,2019-02-13 00:00:00,2019-02-14 00:00:00,265422,999999,426,1,499.90,434.91,254.86,CAD,1.3244
333107,1,2019-02-13 00:00:00,2019-02-14 00:00:00,265422,999999,455,3,919.00,919.00,304.48,CAD,1.3244
333107,2,2019-02-13 00:00:00,2019-02-14 00:00:00,265422,999999,1454,1,199.00,199.00,91.51,CAD,1.3244
333107,3,2019-02-13 00:00:00,2019-02-14 00:00:00,265422,999999,1612,3,179.99,160.19,82.77,CAD,1.3244
333108,0,2019-02-13 00:00:00,2019-02-17 00:00:00,344323,999999,432,1,499.90,429.91,254.86,CAD,1.3244
333108,1,2019-02-13 00:00:00,2019-02-17 00:00:00,344323,999999,1540,6,380.00,334.40,125.90,CAD,1.3244
333109,0,2019-02-13 00:00:00,2019-02-17 00:00:00,537704,999999,1498,1,300.00,300.00,137.96,EUR,0.8846
333110,0,2019-02-13 00:00:00,2019-02-13 00:00:00,70663,60,1748,2,109.00,99.19,36.11,AUD,1.4065
333200,0,2019-02-14 00:00:00,2019-02-18 00:00:00,1375220,999999,1321,1,28.99,25.80,13.33,USD,1.0000
333200,1,2019-02-14 00:00:00,2019-02-18 00:00:00,1375220,999999,1661,4,5.50,4.90,2.80,USD,1.0000
333201,0,2019-02-14 00:00:00,2019-02-17 00:00:00,666174,999999,1430,3,299.00,272.09,137.50,EUR,0.8875
333201,1,2019-02-14 00:00:00,2019-02-17 00:00:00,666174,999999,446,3,219.95,195.76,112.14,EUR,0.8875
333202,0,2019-02-14 00:00:00,2019-02-15 00:00:00,316299,999999,362,1,1299.00,1156.11,430.38,CAD,1.3267
333202,1,2019-02-14 00:00:00,2019-02-15 00:00:00,316299,999999,1559,3,299.00,266.11,137.50,CAD,1.3267
333202,2,2019-02-14 00:00:00,2019-02-15 00:00:00,316299,999999,1668,8,6.99,6.36,3.56,CAD,1.3267
333203,0,2019-02-14 00:00:00,2019-02-16 00:00:00,999342,999999,1795,1,43.00,37.41,21.92,GBP,0.7805
333204,0,2019-02-14 00:00:00,2019-02-14 00:00:00,2052182,530,522,7,279.00,279.00,128.30,USD,1.0000
333205,0,2019-02-14 00:00:00,2019-02-18 00:00:00,901,999999,883,1,150.00,132.00,49.70,AUD,1.4065
333205,1,2019-02-14 00:00:00,2019-02-18 00:00:00,901,999999,547,3,251.00,228.41,115.43,AUD,1.4065
333206,0,2019-02-14 00:00:00,2019-02-16 00:00:00,1814452,999999,336,2,699.00,615.12,321.44,USD,1.0000
333206,1,2019-02-14 00:00:00,2019-02-16 00:00:00,1814452,999999,725,3,190.00,171.00,87.37,USD,1.0000
333206,2,2019-02-14 00:00:00,2019-02-16 00:00:00,1814452,999999,524,3,179.00,162.89,82.32,USD,1.0000
333207,0,2019-02-14 00:00:00,2019-02-17 00:00:00,1493178,999999,1675,3,6.89,5.93,3.17,USD,1.0000
333207,1,2019-02-14 00:00:00,2019-02-17 00:00:00,1493178,999999,421,6,469.00,469.00,215.68,USD,1.0000
333208,0,2019-02-14 00:00:00,2019-02-14 00:00:00,1006711,370,386,8,1299.00,1156.11,430.38,GBP,0.7805
333208,1,2019-02-14 00:00:00,2019-02-14 00:00:00,1006711,370,114,1,249.99,239.99,82.83,GBP,0.7805
333209,0,2019-02-14 00:00:00,2019-02-14 00:00:00,247617,90,175,3,116.90,101.70,53.76,CAD,1.3267
333209,1,2019-02-14 00:00:00,2019-02-14 00:00:00,247617,90,500,2,69.00,60.72,22.86,CAD,1.3267
333210,0,2019-02-14 00:00:00,2019-02-14 00:00:00,181917,35,1620,3,60.99,54.28,28.05,AUD,1.4065
333210,1,2019-02-14 00:00:00,2019-02-14 00:00:00,181917,35,511,7,99.00,87.12,50.47,AUD,1.4065
333211,0,2019-02-14 00:00:00,2019-02-16 00:00:00,928518,999999,2512,2,129.99,123.49,43.07,GBP,0.7805
333212,0,2019-02-14 00:00:00,2019-02-17 00:00:00,1014084,999999,60,1,156.00,137.28,79.53,GBP,0.7805
333300,0,2019-02-15 00:00:00,2019-02-16 00:00:00,530151,999999,454,8,269.90,269.90,137.60,EUR,0.8881
333300,1,2019-02-15 00:00:00,2019-02-16 00:00:00,530151,999999,1826,3,32.00,29.76,16.31,EUR,0.8881
333300,2,2019-02-15 00:00:00,2019-02-16 00:00:00,530151,999999,1580,1,219.00,219.00,72.56,EUR,0.8881
333301,0,2019-02-15 00:00:00,2019-02-18 00:00:00,1811089,999999,1383,3,12.99,12.99,6.62,USD,1.0000
333302,0,2019-02-15 00:00:00,2019-02-18 00:00:00,991039,999999,1777,2,43.00,43.00,21.92,GBP,0.7810
333303,0,2019-02-15 00:00:00,2019-02-15 00:00:00,871077,310,187,5,129.90,129.90,43.04,EUR,0.8881
333303,1,2019-02-15 00:00:00,2019-02-15 00:00:00,871077,310,421,1,469.00,408.03,215.68,EUR,0.8881
333303,2,2019-02-15 00:00:00,2019-02-15 00:00:00,871077,310,1545,3,268.00,268.00,123.24,EUR,0.8881
333304,0,2019-02-15 00:00:00,2019-02-19 00:00:00,840981,999999,60,2,156.00,143.52,79.53,EUR,0.8881
333304,1,2019-02-15 00:00:00,2019-02-19 00:00:00,840981,999999,742,1,102.00,91.80,52.00,EUR,0.8881
333304,2,2019-02-15 00:00:00,2019-02-19 00:00:00,840981,999999,1372,6,35.99,32.39,16.55,EUR,0.8881
333304,3,2019-02-15 00:00:00,2019-02-19 00:00:00,840981,999999,475,1,819.00,794.43,271.35,EUR,0.8881
333304,4,2019-02-15 00:00:00,2019-02-19 00:00:00,840981,999999,2508,3,4.74,4.74,2.42,EUR,0.8881
333305,0,2019-02-15 00:00:00,2019-02-17 00:00:00,1071680,999999,2493,5,24.99,23.99,12.74,GBP,0.7810
333305,1,2019-02-15 00:00:00,2019-02-17 00:00:00,1071680,999999,1557,1,310.00,272.80,142.56,GBP,0.7810
333305,2,2019-02-15 00:00:00,2019-02-17 00:00:00,1071680,999999,1643,8,57.88,53.83,26.62,GBP,0.7810
333306,0,2019-02-15 00:00:00,2019-02-19 00:00:00,261464,999999,1416,1,308.00,271.04,141.64,CAD,1.3285
333307,0,2019-02-15 00:00:00,2019-02-16 00:00:00,811409,999999,1561,6,402.00,361.80,133.19,EUR,0.8881
333307,1,2019-02-15 00:00:00,2019-02-16 00:00:00,811409,999999,1597,1,57.88,56.72,26.62,EUR,0.8881
333308,0,2019-02-15 00:00:00,2019-02-18 00:00:00,1550789,999999,1576,5,12.99,12.99,6.62,USD,1.0000
333308,1,2019-02-15 00:00:00,2019-02-18 00:00:00,1550789,999999,2058,2,139.99,139.99,71.37,USD,1.0000
333309,0,2019-02-15 00:00:00,2019-02-19 00:00:00,618015,999999,375,2,699.00,699.00,321.44,EUR,0.8881
333309,1,2019-02-15 00:00:00,2019-02-19 00:00:00,618015,999999,1607,7,179.99,179.99,82.77,EUR,0.8881
333400,0,2019-02-16 00:00:00,2019-02-18 00:00:00,646490,999999,1623,7,219.00,219.00,72.56,EUR,0.8881
333400,1,2019-02-16 00:00:00,2019-02-18 00:00:00,646490,999999,609,3,139.00,119.54,70.87,EUR,0.8881
333400,2,2019-02-16 00:00:00,2019-02-18 00:00:00,646490,999999,2088,4,508.00,508.00,258.99,EUR,0.8881
333400,3,2019-02-16 00:00:00,2019-02-18 00:00:00,646490,999999,1442,2,529.00,470.81,175.27,EUR,0.8881
333400,4,2019-02-16 00:00:00,2019-02-18 00:00:00,646490,999999,1474,6,208.00,183.04,95.65,EUR,0.8881
333401,0,2019-02-16 00:00:00,2019-02-16 00:00:00,1576074,560,454,2,269.90,267.20,137.60,USD,1.0000
333401,1,2019-02-16 00:00:00,2019-02-16 00:00:00,1576074,560,1461,1,308.00,274.12,141.64,USD,1.0000
333401,2,2019-02-16 00:00:00,2019-02-16 00:00:00,1576074,560,342,2,599.00,599.00,275.46,USD,1.0000
333402,0,2019-02-16 00:00:00,2019-02-17 00:00:00,938416,999999,169,8,119.00,105.91,54.72,GBP,0.7810
333403,0,2019-02-16 00:00:00,2019-02-16 00:00:00,1758861,550,678,1,91.00,91.00,46.39,USD,1.0000
333403,1,2019-02-16 00:00:00,2019-02-16 00:00:00,1758861,550,1227,4,988.00,988.00,327.34,USD,1.0000
333403,2,2019-02-16 00:00:00,2019-02-16 00:00:00,1758861,550,139,9,499.99,459.99,229.93,USD,1.0000
333403,3,2019-02-16 00:00:00,2019-02-16 00:00:00,1758861,550,1619,1,59.99,59.99,27.59,USD,1.0000
333403,4,2019-02-16 00:00:00,2019-02-16 00:00:00,1758861,550,1603,3,109.99,97.89,56.08,USD,1.0000
333403,5,2019-02-16 00:00:00,2019-02-16 00:00:00,1758861,550,1589,1,9.99,8.79,5.09,USD,1.0000
333404,0,2019-02-16 00:00:00,2019-02-16 00:00:00,813026,340,296,3,259.00,225.33,132.05,EUR,0.8881
333404,1,2019-02-16 00:00:00,2019-02-16 00:00:00,813026,340,1628,4,13.89,12.92,6.39,EUR,0.8881
333405,0,2019-02-16 00:00:00,2019-02-18 00:00:00,291695,999999,1753,4,89.00,80.99,40.93,CAD,1.3285
333406,0,2019-02-16 00:00:00,2019-02-20 00:00:00,170638,999999,381,1,699.00,664.05,321.44,AUD,1.4064
333407,0,2019-02-16 00:00:00,2019-02-18 00:00:00,843438,999999,68,4,25.69,22.35,13.10,EUR,0.8881
333407,1,2019-02-16 00:00:00,2019-02-18 00:00:00,843438,999999,446,8,219.95,219.95,112.14,EUR,0.8881
333407,2,2019-02-16 00:00:00,2019-02-18 00:00:00,843438,999999,431,3,369.00,369.00,188.13,EUR,0.8881
333407,3,2019-02-16 00:00:00,2019-02-18 00:00:00,843438,999999,1515,1,230.00,230.00,105.77,EUR,0.8881
333407,4,2019-02-16 00:00:00,2019-02-18 00:00:00,843438,999999,554,1,999.00,889.11,459.40,EUR,0.8881
333408,0,2019-02-16 00:00:00,2019-02-16 00:00:00,1874193,440,1544,1,238.00,221.34,109.45,USD,1.0000
333408,1,2019-02-16 00:00:00,2019-02-16 00:00:00,1874193,440,2500,1,23.72,23.72,12.09,USD,1.0000
333408,2,2019-02-16 00:00:00,2019-02-16 00:00:00,1874193,440,1127,2,328.00,285.36,150.84,USD,1.0000
333408,3,2019-02-16 00:00:00,2019-02-16 00:00:00,1874193,440,2421,2,25.99,22.35,13.25,USD,1.0000
333409,0,2019-02-16 00:00:00,2019-02-20 00:00:00,1288442,999999,1515,6,230.00,230.00,105.77,USD,1.0000
333409,1,2019-02-16 00:00:00,2019-02-20 00:00:00,1288442,999999,1624,2,219.00,192.72,72.56,USD,1.0000
333410,0,2019-02-16 00:00:00,2019-02-19 00:00:00,1381302,999999,1444,3,230.00,204.70,105.77,USD,1.0000
333410,1,2019-02-16 00:00:00,2019-02-19 00:00:00,1381302,999999,2321,4,229.99,200.09,105.76,USD,1.0000
333410,2,2019-02-16 00:00:00,2019-02-19 00:00:00,1381302,999999,1488,3,300.00,261.00,137.96,USD,1.0000
333411,0,2019-02-16 00:00:00,2019-02-16 00:00:00,1466606,585,500,2,69.00,62.79,22.86,USD,1.0000
333411,1,2019-02-16 00:00:00,2019-02-16 00:00:00,1466606,585,1975,1,3199.99,3199.99,1060.22,USD,1.0000
333411,2,2019-02-16 00:00:00,2019-02-16 00:00:00,1466606,585,1569,2,299.00,299.00,137.50,USD,1.0000
333411,3,2019-02-16 00:00:00,2019-02-16 00:00:00,1466606,585,881,5,13.00,11.83,6.63,USD,1.0000
333412,0,2019-02-16 00:00:00,2019-02-16 00:00:00,2055292,590,2088,1,508.00,436.88,258.99,USD,1.0000
333413,0,2019-02-16 00:00:00,2019-02-17 00:00:00,1615057,999999,390,7,1299.00,1169.10,430.38,USD,1.0000
333414,0,2019-02-16 00:00:00,2019-02-16 00:00:00,1453290,465,2155,3,163.00,141.81,83.10,USD,1.0000
333414,1,2019-02-16 00:00:00,2019-02-16 00:00:00,1453290,465,524,8,179.00,179.00,82.32,USD,1.0000
333414,2,2019-02-16 00:00:00,2019-02-16 00:00:00,1453290,465,1566,1,266.00,228.76,122.32,USD,1.0000
333415,0,2019-02-16 00:00:00,2019-02-16 00:00:00,1523193,670,590,5,999.00,869.13,459.40,USD,1.0000
333415,1,2019-02-16 00:00:00,2019-02-16 00:00:00,1523193,670,1416,3,308.00,308.00,141.64,USD,1.0000
333416,0,2019-02-16 00:00:00,2019-02-19 00:00:00,399087,999999,1404,1,32.99,32.99,15.17,CAD,1.3285
333416,1,2019-02-16 00:00:00,2019-02-19 00:00:00,399087,999999,447,3,229.90,204.61,117.21,CAD,1.3285
333416,2,2019-02-16 00:00:00,2019-02-19 00:00:00,399087,999999,1590,1,22.89,22.89,7.58,CAD,1.3285
333416,3,2019-02-16 00:00:00,2019-02-19 00:00:00,399087,999999,757,1,27.90,24.83,12.83,CAD,1.3285
333417,0,2019-02-16 00:00:00,2019-02-19 00:00:00,950664,999999,1619,1,59.99,56.39,27.59,GBP,0.7810
333417,1,2019-02-16 00:00:00,2019-02-19 00:00:00,950664,999999,1467,2,301.00,301.00,138.42,GBP,0.7810
333417,2,2019-02-16 00:00:00,2019-02-19 00:00:00,950664,999999,439,1,559.00,559.00,257.06,GBP,0.7810
333418,0,2019-02-16 00:00:00,2019-02-16 00:00:00,1526254,530,489,4,819.00,737.10,271.35,USD,1.0000
333418,1,2019-02-16 00:00:00,2019-02-16 00:00:00,1526254,530,1454,1,199.00,175.12,91.51,USD,1.0000
333418,2,2019-02-16 00:00:00,2019-02-16 00:00:00,1526254,530,1621,1,12.99,11.43,6.62,USD,1.0000
333418,3,2019-02-16 00:00:00,2019-02-16 00:00:00,1526254,530,441,2,229.90,206.91,117.21,USD,1.0000
333500,0,2019-02-17 00:00:00,2019-02-17 00:00:00,1646552,610,1388,4,32.99,28.70,15.17,USD,1.0000
333600,0,2019-02-18 00:00:00,2019-02-20 00:00:00,438390,999999,453,1,229.90,197.71,117.21,EUR,0.8828
333601,0,2019-02-18 00:00:00,2019-02-24 00:00:00,435710,999999,1414,1,256.00,220.16,117.73,EUR,0.8828
333601,1,2019-02-18 00:00:00,2019-02-24 00:00:00,435710,999999,397,1,699.00,622.11,321.44,EUR,0.8828
333601,2,2019-02-18 00:00:00,2019-02-24 00:00:00,435710,999999,191,3,66.00,58.74,33.65,EUR,0.8828
333602,0,2019-02-18 00:00:00,2019-02-22 00:00:00,63055,999999,1643,1,57.88,57.88,26.62,AUD,1.3970
333603,0,2019-02-18 00:00:00,2019-02-22 00:00:00,1373247,999999,47,1,149.95,149.95,76.45,USD,1.0000
333604,0,2019-02-18 00:00:00,2019-02-20 00:00:00,1325345,999999,1643,4,57.88,57.88,26.62,USD,1.0000
333605,0,2019-02-18 00:00:00,2019-02-20 00:00:00,681700,999999,171,10,99.00,94.05,45.53,EUR,0.8828
333605,1,2019-02-18 00:00:00,2019-02-20 00:00:00,681700,999999,492,6,679.00,631.47,224.97,EUR,0.8828
333605,2,2019-02-18 00:00:00,2019-02-20 00:00:00,681700,999999,1623,1,219.00,194.91,72.56,EUR,0.8828
333606,0,2019-02-18 00:00:00,2019-02-25 00:00:00,211010,999999,1636,2,12.66,12.66,5.82,CAD,1.3234
333607,0,2019-02-18 00:00:00,2019-02-26 00:00:00,209454,999999,1476,3,288.00,262.08,132.44,CAD,1.3234
333608,0,2019-02-18 00:00:00,2019-02-18 00:00:00,1755308,450,1625,2,219.00,219.00,72.56,USD,1.0000
333608,1,2019-02-18 00:00:00,2019-02-18 00:00:00,1755308,450,1415,1,300.00,276.00,137.96,USD,1.0000
333608,2,2019-02-18 00:00:00,2019-02-18 00:00:00,1755308,450,1600,6,57.88,50.93,26.62,USD,1.0000
333700,0,2019-02-19 00:00:00,2019-02-20 00:00:00,1939709,999999,1654,1,259.99,226.19,86.14,USD,1.0000
333701,0,2019-02-19 00:00:00,2019-02-19 00:00:00,1179622,370,138,1,499.99,499.99,229.93,GBP,0.7720
333702,0,2019-02-19 00:00:00,2019-02-22 00:00:00,175955,999999,1546,1,302.00,292.94,100.06,AUD,1.4061
333703,0,2019-02-19 00:00:00,2019-02-23 00:00:00,724040,999999,1491,1,229.00,229.00,105.31,EUR,0.8854
333703,1,2019-02-19 00:00:00,2019-02-23 00:00:00,724040,999999,1686,2,6.99,6.99,3.56,EUR,0.8854
333703,2,2019-02-19 00:00:00,2019-02-23 00:00:00,724040,999999,1539,2,310.00,294.50,142.56,EUR,0.8854
333703,3,2019-02-19 00:00:00,2019-02-23 00:00:00,724040,999999,1626,5,219.00,203.67,72.56,EUR,0.8854
333703,4,2019-02-19 00:00:00,2019-02-23 00:00:00,724040,999999,671,2,159.00,152.64,73.12,EUR,0.8854
333703,5,2019-02-19 00:00:00,2019-02-23 00:00:00,724040,999999,2493,7,24.99,21.74,12.74,EUR,0.8854
333703,6,2019-02-19 00:00:00,2019-02-23 00:00:00,724040,999999,1581,1,219.00,192.72,72.56,EUR,0.8854
333704,0,2019-02-19 00:00:00,2019-02-22 00:00:00,448054,999999,2090,4,1475.00,1312.75,488.70,EUR,0.8854
333704,1,2019-02-19 00:00:00,2019-02-22 00:00:00,448054,999999,702,1,79.00,70.31,40.28,EUR,0.8854
333705,0,2019-02-19 00:00:00,2019-02-24 00:00:00,1259915,999999,1666,3,16.89,15.20,5.60,USD,1.0000
333705,1,2019-02-19 00:00:00,2019-02-24 00:00:00,1259915,999999,1600,2,57.88,52.09,26.62,USD,1.0000
333705,2,2019-02-19 00:00:00,2019-02-24 00:00:00,1259915,999999,2,2,12.99,12.99,6.62,USD,1.0000
333706,0,2019-02-19 00:00:00,2019-02-20 00:00:00,36788,999999,1647,1,179.99,158.39,82.77,AUD,1.4061
333707,0,2019-02-19 00:00:00,2019-02-21 00:00:00,858548,999999,176,3,126.90,126.90,58.36,EUR,0.8854
333708,0,2019-02-19 00:00:00,2019-02-21 00:00:00,1929593,999999,1597,2,57.88,53.83,26.62,USD,1.0000
333708,1,2019-02-19 00:00:00,2019-02-21 00:00:00,1929593,999999,2354,5,109.99,109.99,56.08,USD,1.0000
333708,2,2019-02-19 00:00:00,2019-02-21 00:00:00,1929593,999999,1459,4,256.00,256.00,117.73,USD,1.0000
333708,3,2019-02-19 00:00:00,2019-02-21 00:00:00,1929593,999999,2503,2,9.99,8.99,5.09,USD,1.0000
333708,4,2019-02-19 00:00:00,2019-02-21 00:00:00,1929593,999999,1816,1,32.00,32.00,16.31,USD,1.0000
333708,5,2019-02-19 00:00:00,2019-02-21 00:00:00,1929593,999999,1419,2,258.00,229.62,118.65,USD,1.0000
333709,0,2019-02-19 00:00:00,2019-02-24 00:00:00,311312,999999,1452,4,293.00,293.00,134.74,CAD,1.3247
333709,1,2019-02-19 00:00:00,2019-02-24 00:00:00,311312,999999,1681,1,6.89,5.99,3.17,CAD,1.3247
333709,2,2019-02-19 00:00:00,2019-02-24 00:00:00,311312,999999,425,3,369.00,343.17,188.13,CAD,1.3247
333709,3,2019-02-19 00:00:00,2019-02-24 00:00:00,311312,999999,1489,1,310.00,272.80,142.56,CAD,1.3247
333710,0,2019-02-19 00:00:00,2019-02-19 00:00:00,1525652,620,2029,2,99.99,87.99,50.98,USD,1.0000
333710,1,2019-02-19 00:00:00,2019-02-19 00:00:00,1525652,620,504,5,869.00,869.00,287.92,USD,1.0000
333710,2,2019-02-19 00:00:00,2019-02-19 00:00:00,1525652,620,62,5,181.00,181.00,83.24,USD,1.0000
333711,0,2019-02-19 00:00:00,2019-02-23 00:00:00,174031,999999,713,1,160.00,139.20,73.58,AUD,1.4061
333711,1,2019-02-19 00:00:00,2019-02-23 00:00:00,174031,999999,510,7,179.00,161.10,82.32,AUD,1.4061
