Order Number,Line Number,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Unit Price,Net Price,Unit Cost,Currency Code,Exchange Rate
298006,1,2018-02-27 00:00:00,2018-03-01 00:00:00,556805,999999,440,2,329.93,290.33,168.21,EUR,0.8129
298007,0,2018-02-27 00:00:00,2018-02-27 00:00:00,1234000,470,1637,3,23.39,21.75,10.75,USD,1.0000
298007,1,2018-02-27 00:00:00,2018-02-27 00:00:00,1234000,470,1758,1,45.49,39.57,23.19,USD,1.0000
298007,2,2018-02-27 00:00:00,2018-02-27 00:00:00,1234000,470,1096,3,695.20,625.68,230.33,USD,1.0000
298008,0,2018-02-27 00:00:00,2018-03-01 00:00:00,2059607,999999,320,3,664.05,577.72,305.37,USD,1.0000
298008,1,2018-02-27 00:00:00,2018-03-01 00:00:00,2059607,999999,610,3,163.50,163.50,83.36,USD,1.0000
298008,2,2018-02-27 00:00:00,2018-03-01 00:00:00,2059607,999999,1658,3,142.99,138.70,72.90,USD,1.0000
298009,0,2018-02-27 00:00:00,2018-03-03 00:00:00,465849,999999,1445,3,375.20,322.67,172.54,EUR,0.8129
298100,0,2018-02-28 00:00:00,2018-02-28 00:00:00,1798301,605,180,1,65.55,60.96,33.42,USD,1.0000
298101,0,2018-02-28 00:00:00,2018-02-28 00:00:00,187653,50,1605,7,376.99,350.60,124.90,AUD,1.2803
298101,1,2018-02-28 00:00:00,2018-02-28 00:00:00,187653,50,130,3,190.00,176.70,96.87,AUD,1.2803
298101,2,2018-02-28 00:00:00,2018-02-28 00:00:00,187653,50,1944,10,116.99,104.12,59.64,AUD,1.2803
298102,0,2018-02-28 00:00:00,2018-02-28 00:00:00,478611,220,1692,4,6.29,6.29,3.20,EUR,0.8187
298102,1,2018-02-28 00:00:00,2018-02-28 00:00:00,478611,220,442,1,404.85,348.17,206.40,EUR,0.8187
298102,2,2018-02-28 00:00:00,2018-02-28 00:00:00,478611,220,1660,1,376.99,324.21,124.90,EUR,0.8187
298103,0,2018-02-28 00:00:00,2018-03-03 00:00:00,244217,999999,1769,2,30.60,30.60,14.08,CAD,1.2779
298103,1,2018-02-28 00:00:00,2018-03-03 00:00:00,244217,999999,1467,4,421.40,370.83,193.79,CAD,1.2779
298104,0,2018-02-28 00:00:00,2018-02-28 00:00:00,1808712,650,1517,3,373.80,343.90,171.89,USD,1.0000
298104,1,2018-02-28 00:00:00,2018-02-28 00:00:00,1808712,650,1648,4,142.99,128.69,72.90,USD,1.0000
298104,2,2018-02-28 00:00:00,2018-02-28 00:00:00,1808712,650,575,1,3442.50,3442.50,1140.57,USD,1.0000
298104,3,2018-02-28 00:00:00,2018-02-28 00:00:00,1808712,650,1496,2,403.20,362.88,185.42,USD,1.0000
298105,0,2018-02-28 00:00:00,2018-02-28 00:00:00,2089693,660,1469,1,280.00,254.80,128.76,USD,1.0000
298105,1,2018-02-28 00:00:00,2018-02-28 00:00:00,2089693,660,73,8,43.16,37.98,19.85,USD,1.0000
298106,0,2018-02-28 00:00:00,2018-03-04 00:00:00,1542427,999999,435,5,404.93,372.53,206.45,USD,1.0000
298106,1,2018-02-28 00:00:00,2018-03-04 00:00:00,1542427,999999,667,1,285.00,253.65,131.06,USD,1.0000
298107,0,2018-02-28 00:00:00,2018-03-02 00:00:00,1818373,999999,1419,2,361.20,317.86,166.11,USD,1.0000
298108,0,2018-02-28 00:00:00,2018-02-28 00:00:00,1027432,420,1507,8,373.80,373.80,171.89,GBP,0.7239
298109,0,2018-02-28 00:00:00,2018-02-28 00:00:00,1275926,465,143,7,284.99,284.99,145.29,USD,1.0000
298109,1,2018-02-28 00:00:00,2018-02-28 00:00:00,1275926,465,1390,5,54.59,54.59,25.10,USD,1.0000
298110,0,2018-02-28 00:00:00,2018-02-28 00:00:00,2029520,440,1662,2,6.29,6.29,3.20,USD,1.0000
298111,0,2018-02-28 00:00:00,2018-02-28 00:00:00,1933025,500,1720,5,63.12,54.91,29.03,USD,1.0000
298200,0,2018-03-01 00:00:00,2018-03-05 00:00:00,592147,999999,435,1,404.93,364.43,206.45,EUR,0.8216
298200,1,2018-03-01 00:00:00,2018-03-05 00:00:00,592147,999999,1626,2,284.70,270.47,94.33,EUR,0.8216
298200,2,2018-03-01 00:00:00,2018-03-05 00:00:00,592147,999999,805,3,79.35,71.42,40.46,EUR,0.8216
298201,0,2018-03-01 00:00:00,2018-03-02 00:00:00,1595418,999999,504,2,1303.50,1303.50,431.88,USD,1.0000
298201,1,2018-03-01 00:00:00,2018-03-02 00:00:00,1595418,999999,370,6,574.43,528.47,292.86,USD,1.0000
298201,2,2018-03-01 00:00:00,2018-03-02 00:00:00,1595418,999999,168,2,122.55,106.62,56.35,USD,1.0000
298202,0,2018-03-01 00:00:00,2018-03-02 00:00:00,2096919,999999,1635,2,29.76,26.48,9.85,USD,1.0000
298203,0,2018-03-01 00:00:00,2018-03-06 00:00:00,1280187,999999,1626,3,284.70,247.69,94.33,USD,1.0000
298203,1,2018-03-01 00:00:00,2018-03-06 00:00:00,1280187,999999,1503,2,376.60,372.83,173.18,USD,1.0000
298204,0,2018-03-01 00:00:00,2018-03-06 00:00:00,618270,999999,165,1,725.33,638.29,369.80,EUR,0.8216
298204,1,2018-03-01 00:00:00,2018-03-06 00:00:00,618270,999999,1782,2,38.70,38.70,19.73,EUR,0.8216
298205,0,2018-03-01 00:00:00,2018-03-05 00:00:00,1074728,999999,341,2,1450.50,1450.50,667.04,GBP,0.7273
298206,0,2018-03-01 00:00:00,2018-03-03 00:00:00,971168,999999,911,3,143.85,143.85,66.15,GBP,0.7273
298207,0,2018-03-01 00:00:00,2018-03-08 00:00:00,1927474,999999,1667,3,4.95,4.80,2.52,USD,1.0000
298208,0,2018-03-01 00:00:00,2018-03-05 00:00:00,1673097,999999,2077,1,89.99,89.99,45.88,USD,1.0000
298208,1,2018-03-01 00:00:00,2018-03-05 00:00:00,1673097,999999,437,5,749.85,749.85,382.29,USD,1.0000
298209,0,2018-03-01 00:00:00,2018-03-01 00:00:00,1818730,480,2129,9,671.39,671.39,308.75,USD,1.0000
298210,0,2018-03-01 00:00:00,2018-03-05 00:00:00,1681294,999999,136,2,332.45,292.56,152.88,USD,1.0000
298211,0,2018-03-01 00:00:00,2018-03-07 00:00:00,1085437,999999,1462,7,375.20,330.18,172.54,GBP,0.7273
298211,1,2018-03-01 00:00:00,2018-03-07 00:00:00,1085437,999999,1415,1,420.00,373.80,193.14,GBP,0.7273
298211,2,2018-03-01 00:00:00,2018-03-07 00:00:00,1085437,999999,440,2,329.93,283.74,168.21,GBP,0.7273
298211,3,2018-03-01 00:00:00,2018-03-07 00:00:00,1085437,999999,1456,2,421.40,421.40,193.79,GBP,0.7273
298300,0,2018-03-02 00:00:00,2018-03-02 00:00:00,540104,190,119,1,113.99,113.99,58.11,EUR,0.8122
298301,0,2018-03-02 00:00:00,2018-03-04 00:00:00,288880,999999,127,1,136.23,134.87,69.45,CAD,1.2880
298302,0,2018-03-02 00:00:00,2018-03-02 00:00:00,296459,90,1625,8,284.70,284.70,94.33,CAD,1.2880
298302,1,2018-03-02 00:00:00,2018-03-02 00:00:00,296459,90,1616,3,74.09,63.71,34.07,CAD,1.2880
298303,0,2018-03-02 00:00:00,2018-03-02 00:00:00,162421,50,1703,1,4.85,4.37,2.48,AUD,1.2902
298303,1,2018-03-02 00:00:00,2018-03-02 00:00:00,162421,50,457,3,329.93,329.93,168.21,AUD,1.2902
298303,2,2018-03-02 00:00:00,2018-03-02 00:00:00,162421,50,301,1,303.05,300.02,154.51,AUD,1.2902
298304,0,2018-03-02 00:00:00,2018-03-02 00:00:00,1495587,480,1413,3,418.60,418.60,192.50,USD,1.0000
298305,0,2018-03-02 00:00:00,2018-03-03 00:00:00,347206,999999,1644,2,75.24,69.98,34.61,CAD,1.2880
298305,1,2018-03-02 00:00:00,2018-03-03 00:00:00,347206,999999,1461,4,431.20,431.20,198.30,CAD,1.2880
298305,2,2018-03-02 00:00:00,2018-03-03 00:00:00,347206,999999,2095,2,1327.50,1234.58,439.83,CAD,1.2880
298306,0,2018-03-02 00:00:00,2018-03-02 00:00:00,2024493,440,433,4,1453.50,1453.50,481.58,USD,1.0000
298306,1,2018-03-02 00:00:00,2018-03-02 00:00:00,2024493,440,301,5,303.05,290.93,154.51,USD,1.0000
298306,2,2018-03-02 00:00:00,2018-03-02 00:00:00,2024493,440,1375,3,58.80,53.51,19.49,USD,1.0000
298306,3,2018-03-02 00:00:00,2018-03-02 00:00:00,2024493,440,443,1,523.50,523.50,240.74,USD,1.0000
298306,4,2018-03-02 00:00:00,2018-03-02 00:00:00,2024493,440,1204,3,1760.00,1566.40,583.12,USD,1.0000
298306,5,2018-03-02 00:00:00,2018-03-02 00:00:00,2024493,440,680,3,174.00,154.86,80.01,USD,1.0000
298400,0,2018-03-03 00:00:00,2018-03-03 00:00:00,1995040,550,148,7,2754.99,2396.84,912.78,USD,1.0000
298400,1,2018-03-03 00:00:00,2018-03-03 00:00:00,1995040,550,1593,3,18.06,15.71,8.31,USD,1.0000
298401,0,2018-03-03 00:00:00,2018-03-08 00:00:00,559018,999999,465,6,388.50,388.50,178.67,EUR,0.8122
298402,0,2018-03-03 00:00:00,2018-03-03 00:00:00,279028,90,513,3,148.50,132.17,75.71,CAD,1.2880
298403,0,2018-03-03 00:00:00,2018-03-03 00:00:00,1387885,630,2498,2,33.21,31.22,16.93,USD,1.0000
298403,1,2018-03-03 00:00:00,2018-03-03 00:00:00,1387885,630,171,3,94.05,83.70,43.25,USD,1.0000
298404,0,2018-03-03 00:00:00,2018-03-03 00:00:00,557463,270,420,7,749.85,749.85,382.29,EUR,0.8122
298404,1,2018-03-03 00:00:00,2018-03-03 00:00:00,557463,270,1629,3,12.99,11.43,6.62,EUR,0.8122
298404,2,2018-03-03 00:00:00,2018-03-03 00:00:00,557463,270,335,4,825.55,734.74,273.52,EUR,0.8122
298404,3,2018-03-03 00:00:00,2018-03-03 00:00:00,557463,270,2490,2,20.99,18.89,10.70,EUR,0.8122
298405,0,2018-03-03 00:00:00,2018-03-03 00:00:00,236295,100,1613,2,142.99,135.84,72.90,CAD,1.2880
298405,1,2018-03-03 00:00:00,2018-03-03 00:00:00,236295,100,2505,3,13.99,12.45,7.13,CAD,1.2880
298406,0,2018-03-03 00:00:00,2018-03-06 00:00:00,892181,999999,541,6,1048.50,1006.56,482.16,EUR,0.8122
298406,1,2018-03-03 00:00:00,2018-03-06 00:00:00,892181,999999,1671,2,4.49,4.49,2.29,EUR,0.8122
298407,0,2018-03-03 00:00:00,2018-03-05 00:00:00,1146066,999999,1362,2,23.79,20.46,10.93,GBP,0.7255
298407,1,2018-03-03 00:00:00,2018-03-05 00:00:00,1146066,999999,1914,2,116.99,116.99,59.64,GBP,0.7255
298408,0,2018-03-03 00:00:00,2018-03-08 00:00:00,1459016,999999,1049,6,646.80,646.80,214.30,USD,1.0000
298408,1,2018-03-03 00:00:00,2018-03-08 00:00:00,1459016,999999,1620,1,79.29,69.77,36.47,USD,1.0000
298409,0,2018-03-03 00:00:00,2018-03-03 00:00:00,1798256,440,1347,3,29.40,25.87,13.52,USD,1.0000
298409,1,2018-03-03 00:00:00,2018-03-03 00:00:00,1798256,440,1261,1,40.69,38.25,20.75,USD,1.0000
298409,2,2018-03-03 00:00:00,2018-03-03 00:00:00,1798256,440,1693,2,6.19,6.19,2.84,USD,1.0000
298410,0,2018-03-03 00:00:00,2018-03-05 00:00:00,669165,999999,429,3,899.85,773.87,413.81,EUR,0.8122
298410,1,2018-03-03 00:00:00,2018-03-05 00:00:00,669165,999999,1093,2,624.80,549.82,207.01,EUR,0.8122
298410,2,2018-03-03 00:00:00,2018-03-05 00:00:00,669165,999999,1497,3,373.80,362.59,171.89,EUR,0.8122
298411,0,2018-03-03 00:00:00,2018-03-07 00:00:00,2072327,999999,1518,3,420.00,378.00,193.14,USD,1.0000
298411,1,2018-03-03 00:00:00,2018-03-07 00:00:00,2072327,999999,1461,3,431.20,431.20,198.30,USD,1.0000
298412,0,2018-03-03 00:00:00,2018-03-03 00:00:00,1795932,550,1471,3,320.60,294.95,147.43,USD,1.0000
298412,1,2018-03-03 00:00:00,2018-03-03 00:00:00,1795932,550,1959,3,443.70,394.89,204.04,USD,1.0000
298600,0,2018-03-05 00:00:00,2018-03-05 00:00:00,558114,270,454,5,404.85,360.32,206.40,EUR,0.8125
298600,1,2018-03-05 00:00:00,2018-03-05 00:00:00,558114,270,1822,1,28.80,25.34,14.68,EUR,0.8125
298600,2,2018-03-05 00:00:00,2018-03-05 00:00:00,558114,270,1602,2,233.99,233.99,107.60,EUR,0.8125
298601,0,2018-03-05 00:00:00,2018-03-14 00:00:00,633600,999999,440,2,329.93,303.53,168.21,EUR,0.8125
298601,1,2018-03-05 00:00:00,2018-03-14 00:00:00,633600,999999,1648,4,142.99,142.99,72.90,EUR,0.8125
298602,0,2018-03-05 00:00:00,2018-03-05 00:00:00,1367219,500,1666,3,15.20,13.38,5.04,USD,1.0000
298602,1,2018-03-05 00:00:00,2018-03-05 00:00:00,1367219,500,2488,2,20.99,20.78,10.70,USD,1.0000
298603,0,2018-03-05 00:00:00,2018-03-08 00:00:00,1801152,999999,107,5,119.69,102.93,55.04,USD,1.0000
298603,1,2018-03-05 00:00:00,2018-03-08 00:00:00,1801152,999999,1618,1,76.69,69.02,35.27,USD,1.0000
298603,2,2018-03-05 00:00:00,2018-03-08 00:00:00,1801152,999999,2515,3,4.69,4.69,2.39,USD,1.0000
298604,0,2018-03-05 00:00:00,2018-03-09 00:00:00,1881071,999999,1395,1,23.79,23.79,10.93,USD,1.0000
298700,0,2018-03-06 00:00:00,2018-03-06 00:00:00,1961112,530,1646,8,207.99,207.99,95.64,USD,1.0000
298700,1,2018-03-06 00:00:00,2018-03-06 00:00:00,1961112,530,579,3,343.50,316.02,175.13,USD,1.0000
298700,2,2018-03-06 00:00:00,2018-03-06 00:00:00,1961112,530,154,2,446.47,446.47,205.31,USD,1.0000
298701,0,2018-03-06 00:00:00,2018-03-06 00:00:00,1522988,510,1424,4,280.00,280.00,128.76,USD,1.0000
298702,0,2018-03-06 00:00:00,2018-03-06 00:00:00,958049,400,446,1,329.93,313.43,168.21,GBP,0.7184
298702,1,2018-03-06 00:00:00,2018-03-06 00:00:00,958049,400,1007,5,309.10,309.10,157.59,GBP,0.7184
298702,2,2018-03-06 00:00:00,2018-03-06 00:00:00,958049,400,1663,3,6.20,5.77,2.85,GBP,0.7184
298702,3,2018-03-06 00:00:00,2018-03-06 00:00:00,958049,400,1499,1,434.00,434.00,199.58,GBP,0.7184
298703,0,2018-03-06 00:00:00,2018-03-09 00:00:00,12139,999999,132,3,190.00,163.40,96.87,AUD,1.2763
298704,0,2018-03-06 00:00:00,2018-03-07 00:00:00,341347,999999,1366,3,46.19,46.19,21.24,CAD,1.2886
298704,1,2018-03-06 00:00:00,2018-03-07 00:00:00,341347,999999,786,1,17.25,15.35,8.79,CAD,1.2886
298704,2,2018-03-06 00:00:00,2018-03-07 00:00:00,341347,999999,519,6,928.50,863.51,307.64,CAD,1.2886
298704,3,2018-03-06 00:00:00,2018-03-07 00:00:00,341347,999999,116,5,161.49,145.34,82.34,CAD,1.2886
298705,0,2018-03-06 00:00:00,2018-03-10 00:00:00,776961,999999,1580,3,284.70,267.62,94.33,EUR,0.8057
298705,1,2018-03-06 00:00:00,2018-03-10 00:00:00,776961,999999,810,2,29.93,29.93,13.76,EUR,0.8057
298705,2,2018-03-06 00:00:00,2018-03-10 00:00:00,776961,999999,1602,1,233.99,233.99,107.60,EUR,0.8057
298705,3,2018-03-06 00:00:00,2018-03-10 00:00:00,776961,999999,1529,4,357.00,339.15,164.18,EUR,0.8057
298705,4,2018-03-06 00:00:00,2018-03-10 00:00:00,776961,999999,803,8,26.85,24.97,13.70,EUR,0.8057
298706,0,2018-03-06 00:00:00,2018-03-08 00:00:00,2025955,999999,1443,3,824.60,824.60,273.21,USD,1.0000
298706,1,2018-03-06 00:00:00,2018-03-08 00:00:00,2025955,999999,143,3,284.99,259.34,145.29,USD,1.0000
298800,0,2018-03-07 00:00:00,2018-03-09 00:00:00,1190721,999999,1558,1,532.00,532.00,176.26,GBP,0.7209
298800,1,2018-03-07 00:00:00,2018-03-09 00:00:00,1190721,999999,1654,2,337.99,337.99,111.98,GBP,0.7209
298800,2,2018-03-07 00:00:00,2018-03-09 00:00:00,1190721,999999,326,1,284.05,261.33,144.82,GBP,0.7209
298800,3,2018-03-07 00:00:00,2018-03-09 00:00:00,1190721,999999,1598,1,75.24,65.46,34.61,GBP,0.7209
298801,0,2018-03-07 00:00:00,2018-03-09 00:00:00,990113,999999,1754,1,80.10,80.10,36.84,GBP,0.7209
298802,0,2018-03-07 00:00:00,2018-03-08 00:00:00,1467036,999999,1529,1,357.00,353.43,164.18,USD,1.0000
298802,1,2018-03-07 00:00:00,2018-03-08 00:00:00,1467036,999999,1434,2,375.20,333.93,172.54,USD,1.0000
298802,2,2018-03-07 00:00:00,2018-03-08 00:00:00,1467036,999999,1467,7,421.40,362.40,193.79,USD,1.0000
298803,0,2018-03-07 00:00:00,2018-03-07 00:00:00,334314,90,498,2,193.50,168.35,98.66,CAD,1.2931
298803,1,2018-03-07 00:00:00,2018-03-07 00:00:00,334314,90,1560,2,462.00,425.04,212.46,CAD,1.2931
298803,2,2018-03-07 00:00:00,2018-03-07 00:00:00,334314,90,462,3,1303.50,1277.43,431.88,CAD,1.2931
298803,3,2018-03-07 00:00:00,2018-03-07 00:00:00,334314,90,457,4,329.93,329.93,168.21,CAD,1.2931
298804,0,2018-03-07 00:00:00,2018-03-10 00:00:00,1886958,999999,186,2,85.41,79.43,43.54,USD,1.0000
298804,1,2018-03-07 00:00:00,2018-03-10 00:00:00,1886958,999999,1580,4,284.70,264.77,94.33,USD,1.0000
298805,0,2018-03-07 00:00:00,2018-03-07 00:00:00,1780221,570,144,3,284.99,256.49,145.29,USD,1.0000
298805,1,2018-03-07 00:00:00,2018-03-07 00:00:00,1780221,570,477,8,928.50,928.50,307.64,USD,1.0000
298805,2,2018-03-07 00:00:00,2018-03-07 00:00:00,1780221,570,732,2,240.00,223.20,110.37,USD,1.0000
298805,3,2018-03-07 00:00:00,2018-03-07 00:00:00,1780221,570,743,4,19.43,17.29,9.90,USD,1.0000
298805,4,2018-03-07 00:00:00,2018-03-07 00:00:00,1780221,570,117,2,161.49,161.49,82.34,USD,1.0000
298806,0,2018-03-07 00:00:00,2018-03-10 00:00:00,753702,999999,1137,5,479.82,475.02,158.97,EUR,0.8053
298806,1,2018-03-07 00:00:00,2018-03-10 00:00:00,753702,999999,1552,2,557.20,479.19,184.62,EUR,0.8053
298806,2,2018-03-07 00:00:00,2018-03-10 00:00:00,753702,999999,791,5,44.85,44.85,20.63,EUR,0.8053
298806,3,2018-03-07 00:00:00,2018-03-10 00:00:00,753702,999999,1624,1,284.70,264.77,94.33,EUR,0.8053
298806,4,2018-03-07 00:00:00,2018-03-10 00:00:00,753702,999999,2513,2,181.99,181.99,60.30,EUR,0.8053
298806,5,2018-03-07 00:00:00,2018-03-10 00:00:00,753702,999999,920,6,1.43,1.28,0.72,EUR,0.8053
298807,0,2018-03-07 00:00:00,2018-03-11 00:00:00,1082194,999999,459,3,404.85,404.85,206.40,GBP,0.7209
298807,1,2018-03-07 00:00:00,2018-03-11 00:00:00,1082194,999999,1469,7,280.00,280.00,128.76,GBP,0.7209
298808,0,2018-03-07 00:00:00,2018-03-09 00:00:00,341608,999999,1200,1,1100.00,968.00,364.45,CAD,1.2931
298808,1,2018-03-07 00:00:00,2018-03-09 00:00:00,341608,999999,1629,2,12.99,11.17,6.62,CAD,1.2931
298808,2,2018-03-07 00:00:00,2018-03-09 00:00:00,341608,999999,2039,1,161.99,139.31,74.49,CAD,1.2931
298900,0,2018-03-08 00:00:00,2018-03-11 00:00:00,1759405,999999,379,3,489.00,444.99,249.30,USD,1.0000
298900,1,2018-03-08 00:00:00,2018-03-11 00:00:00,1759405,999999,1416,5,431.20,392.39,198.30,USD,1.0000
298900,2,2018-03-08 00:00:00,2018-03-11 00:00:00,1759405,999999,917,2,268.50,268.50,88.97,USD,1.0000
298900,3,2018-03-08 00:00:00,2018-03-11 00:00:00,1759405,999999,1248,4,54.99,48.94,28.04,USD,1.0000
298900,4,2018-03-08 00:00:00,2018-03-11 00:00:00,1759405,999999,574,1,163.50,163.50,83.36,USD,1.0000
298900,5,2018-03-08 00:00:00,2018-03-11 00:00:00,1759405,999999,201,3,664.05,664.05,305.37,USD,1.0000
298901,0,2018-03-08 00:00:00,2018-03-11 00:00:00,1284180,999999,2101,8,789.75,734.47,363.18,USD,1.0000
298902,0,2018-03-08 00:00:00,2018-03-12 00:00:00,1824698,999999,1539,4,434.00,434.00,199.58,USD,1.0000
298903,0,2018-03-08 00:00:00,2018-03-08 00:00:00,1954639,570,454,1,404.85,364.37,206.40,USD,1.0000
298903,1,2018-03-08 00:00:00,2018-03-08 00:00:00,1954639,570,1630,8,29.76,29.76,9.85,USD,1.0000
298903,2,2018-03-08 00:00:00,2018-03-08 00:00:00,1954639,570,421,2,703.50,661.29,323.52,USD,1.0000
298904,0,2018-03-08 00:00:00,2018-03-11 00:00:00,1542898,999999,756,1,44.85,39.47,20.63,USD,1.0000
298904,1,2018-03-08 00:00:00,2018-03-11 00:00:00,1542898,999999,1434,1,375.20,375.20,172.54,USD,1.0000
298904,2,2018-03-08 00:00:00,2018-03-11 00:00:00,1542898,999999,1501,1,320.60,278.92,147.43,USD,1.0000
298905,0,2018-03-08 00:00:00,2018-03-08 00:00:00,1398804,480,1621,2,16.89,14.86,8.61,USD,1.0000
298905,1,2018-03-08 00:00:00,2018-03-08 00:00:00,1398804,480,651,4,174.00,154.86,80.01,USD,1.0000
298905,2,2018-03-08 00:00:00,2018-03-08 00:00:00,1398804,480,1692,3,6.29,6.29,3.20,USD,1.0000
298905,3,2018-03-08 00:00:00,2018-03-08 00:00:00,1398804,480,1638,5,18.06,16.79,8.31,USD,1.0000
298905,4,2018-03-08 00:00:00,2018-03-08 00:00:00,1398804,480,1406,1,19.87,17.88,10.12,USD,1.0000
298906,0,2018-03-08 00:00:00,2018-03-08 00:00:00,179888,50,278,3,342.00,318.06,174.36,AUD,1.2811
298906,1,2018-03-08 00:00:00,2018-03-08 00:00:00,179888,50,1659,3,337.99,307.57,111.98,AUD,1.2811
298906,2,2018-03-08 00:00:00,2018-03-08 00:00:00,179888,50,442,2,404.85,364.37,206.40,AUD,1.2811
298906,3,2018-03-08 00:00:00,2018-03-08 00:00:00,179888,50,1102,2,377.30,347.12,173.50,AUD,1.2811
298907,0,2018-03-08 00:00:00,2018-03-11 00:00:00,860729,999999,339,1,1319.85,1148.27,606.95,EUR,0.8051
298907,1,2018-03-08 00:00:00,2018-03-11 00:00:00,860729,999999,1698,9,6.29,5.54,3.20,EUR,0.8051
298907,2,2018-03-08 00:00:00,2018-03-11 00:00:00,860729,999999,2108,1,457.20,402.34,233.09,EUR,0.8051
298908,0,2018-03-08 00:00:00,2018-03-09 00:00:00,1717090,999999,1635,1,29.76,27.97,9.85,USD,1.0000
298908,1,2018-03-08 00:00:00,2018-03-09 00:00:00,1717090,999999,1628,1,18.06,18.06,8.31,USD,1.0000
298909,0,2018-03-08 00:00:00,2018-03-08 00:00:00,270079,90,1718,2,63.12,55.54,29.03,CAD,1.2917
299000,0,2018-03-09 00:00:00,2018-03-14 00:00:00,555447,999999,1643,5,75.24,75.24,34.61,EUR,0.8136
299000,1,2018-03-09 00:00:00,2018-03-14 00:00:00,555447,999999,159,2,1044.99,1044.99,480.56,EUR,0.8136
299001,0,2018-03-09 00:00:00,2018-03-09 00:00:00,1299974,660,60,3,140.40,124.96,71.58,USD,1.0000
299002,0,2018-03-09 00:00:00,2018-03-11 00:00:00,2084318,999999,2208,1,241.65,217.49,111.12,USD,1.0000
299003,0,2018-03-09 00:00:00,2018-03-09 00:00:00,544235,240,388,4,574.43,499.75,292.86,EUR,0.8136
299004,0,2018-03-09 00:00:00,2018-03-09 00:00:00,1911567,570,1464,7,361.20,350.36,166.11,USD,1.0000
299004,1,2018-03-09 00:00:00,2018-03-09 00:00:00,1911567,570,1459,6,358.40,333.31,164.82,USD,1.0000
299004,2,2018-03-09 00:00:00,2018-03-09 00:00:00,1911567,570,1607,4,233.99,208.25,107.60,USD,1.0000
299004,3,2018-03-09 00:00:00,2018-03-09 00:00:00,1911567,570,787,2,14.25,13.11,7.26,USD,1.0000
299005,0,2018-03-09 00:00:00,2018-03-09 00:00:00,1399644,540,470,3,193.50,172.22,98.66,USD,1.0000
299006,0,2018-03-09 00:00:00,2018-03-09 00:00:00,727585,300,1625,2,284.70,284.70,94.33,EUR,0.8136
299006,1,2018-03-09 00:00:00,2018-03-09 00:00:00,727585,300,1632,4,23.39,23.39,10.75,EUR,0.8136
299006,2,2018-03-09 00:00:00,2018-03-09 00:00:00,727585,300,118,3,161.49,140.50,82.34,EUR,0.8136
299100,0,2018-03-10 00:00:00,2018-03-12 00:00:00,1715980,999999,1492,4,334.60,307.83,153.87,USD,1.0000
299100,1,2018-03-10 00:00:00,2018-03-12 00:00:00,1715980,999999,1434,10,375.20,341.43,172.54,USD,1.0000
299100,2,2018-03-10 00:00:00,2018-03-12 00:00:00,1715980,999999,452,1,329.93,290.33,168.21,USD,1.0000
299101,0,2018-03-10 00:00:00,2018-03-13 00:00:00,1938320,999999,72,2,43.16,43.16,19.85,USD,1.0000
299102,0,2018-03-10 00:00:00,2018-03-10 00:00:00,562400,220,1657,1,233.99,203.57,107.60,EUR,0.8136
299102,1,2018-03-10 00:00:00,2018-03-10 00:00:00,562400,220,1488,2,420.00,420.00,193.14,EUR,0.8136
299102,2,2018-03-10 00:00:00,2018-03-10 00:00:00,562400,220,1660,8,376.99,331.75,124.90,EUR,0.8136
299103,0,2018-03-10 00:00:00,2018-03-13 00:00:00,1448290,999999,1442,2,740.60,740.60,245.38,USD,1.0000
299105,0,2018-03-10 00:00:00,2018-03-16 00:00:00,1917764,999999,189,5,120.56,120.56,55.44,USD,1.0000
299106,0,2018-03-10 00:00:00,2018-03-14 00:00:00,1815919,999999,489,3,1228.50,1228.50,407.03,USD,1.0000
299107,0,2018-03-10 00:00:00,2018-03-10 00:00:00,586527,190,2285,5,26.99,23.48,13.76,EUR,0.8136
299107,1,2018-03-10 00:00:00,2018-03-10 00:00:00,586527,190,571,2,376.50,376.50,173.15,EUR,0.8136
299108,0,2018-03-10 00:00:00,2018-03-10 00:00:00,411768,270,1494,2,291.20,291.20,133.91,EUR,0.8136
299109,0,2018-03-10 00:00:00,2018-03-10 00:00:00,834736,330,1629,10,12.99,11.56,6.62,EUR,0.8136
299110,0,2018-03-10 00:00:00,2018-03-15 00:00:00,1828761,999999,1791,1,38.70,38.70,19.73,USD,1.0000
299110,1,2018-03-10 00:00:00,2018-03-15 00:00:00,1828761,999999,1658,2,142.99,125.83,72.90,USD,1.0000
299111,0,2018-03-10 00:00:00,2018-03-10 00:00:00,1472297,500,1464,1,361.20,361.20,166.11,USD,1.0000
299111,1,2018-03-10 00:00:00,2018-03-10 00:00:00,1472297,500,1124,3,722.70,643.20,239.45,USD,1.0000
299112,0,2018-03-10 00:00:00,2018-03-10 00:00:00,283881,80,1502,3,334.60,311.18,153.87,CAD,1.2894
299112,1,2018-03-10 00:00:00,2018-03-10 00:00:00,283881,80,1455,2,406.00,406.00,186.70,CAD,1.2894
299112,2,2018-03-10 00:00:00,2018-03-10 00:00:00,283881,80,456,5,838.50,838.50,385.59,CAD,1.2894
299300,0,2018-03-12 00:00:00,2018-03-16 00:00:00,1219230,999999,1612,1,233.99,205.91,107.60,USD,1.0000
