Order Number,Line Number,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Unit Price,Net Price,Unit Cost,Currency Code,Exchange Rate
277404,1,2017-08-05 00:00:00,2017-08-05 00:00:00,1208210,480,437,1,749.85,749.85,382.29,USD,1.0000
277404,2,2017-08-05 00:00:00,2017-08-05 00:00:00,1208210,480,1115,3,360.80,317.50,165.92,USD,1.0000
277404,3,2017-08-05 00:00:00,2017-08-05 00:00:00,1208210,480,127,1,136.23,129.42,69.45,USD,1.0000
277404,4,2017-08-05 00:00:00,2017-08-05 00:00:00,1208210,480,1174,1,452.10,402.37,230.49,USD,1.0000
277600,0,2017-08-07 00:00:00,2017-08-07 00:00:00,232943,80,424,6,404.93,368.48,206.45,CAD,1.2680
277601,0,2017-08-07 00:00:00,2017-08-07 00:00:00,1496601,650,1896,1,899.10,791.21,458.39,USD,1.0000
277601,1,2017-08-07 00:00:00,2017-08-07 00:00:00,1496601,650,1418,6,410.20,410.20,188.64,USD,1.0000
277700,0,2017-08-08 00:00:00,2017-08-12 00:00:00,570449,999999,1630,1,29.76,27.38,9.85,EUR,0.8465
277700,1,2017-08-08 00:00:00,2017-08-12 00:00:00,570449,999999,1680,6,6.29,6.29,3.20,EUR,0.8465
277700,2,2017-08-08 00:00:00,2017-08-12 00:00:00,570449,999999,184,2,94.05,84.65,43.25,EUR,0.8465
277700,3,2017-08-08 00:00:00,2017-08-12 00:00:00,570449,999999,532,1,388.50,365.19,178.67,EUR,0.8465
277700,4,2017-08-08 00:00:00,2017-08-12 00:00:00,570449,999999,298,3,293.55,258.32,149.66,EUR,0.8465
277700,5,2017-08-08 00:00:00,2017-08-12 00:00:00,570449,999999,137,3,474.99,436.99,218.43,EUR,0.8465
277700,6,2017-08-08 00:00:00,2017-08-12 00:00:00,570449,999999,382,6,574.43,522.73,292.86,EUR,0.8465
277701,0,2017-08-08 00:00:00,2017-08-08 00:00:00,527163,240,2123,1,671.39,584.11,308.75,EUR,0.8465
277701,1,2017-08-08 00:00:00,2017-08-08 00:00:00,527163,240,351,7,504.00,433.44,256.95,EUR,0.8465
277702,0,2017-08-08 00:00:00,2017-08-08 00:00:00,1608389,530,459,2,404.85,380.56,206.40,USD,1.0000
277702,1,2017-08-08 00:00:00,2017-08-08 00:00:00,1608389,530,1691,7,4.85,4.32,2.48,USD,1.0000
277702,2,2017-08-08 00:00:00,2017-08-08 00:00:00,1608389,530,1505,1,322.00,296.24,148.08,USD,1.0000
277800,0,2017-08-09 00:00:00,2017-08-11 00:00:00,1668495,999999,438,3,1378.50,1378.50,456.72,USD,1.0000
277801,0,2017-08-09 00:00:00,2017-08-09 00:00:00,38757,40,990,10,206.80,177.85,95.10,AUD,1.2683
277801,1,2017-08-09 00:00:00,2017-08-09 00:00:00,38757,40,1087,1,393.80,393.80,181.09,AUD,1.2683
277802,0,2017-08-09 00:00:00,2017-08-14 00:00:00,1462327,999999,54,4,266.40,266.40,88.26,USD,1.0000
277802,1,2017-08-09 00:00:00,2017-08-14 00:00:00,1462327,999999,275,1,189.05,164.47,96.39,USD,1.0000
277803,0,2017-08-09 00:00:00,2017-08-12 00:00:00,1913550,999999,1616,1,74.09,65.20,34.07,USD,1.0000
277803,1,2017-08-09 00:00:00,2017-08-12 00:00:00,1913550,999999,1552,3,557.20,495.91,184.62,USD,1.0000
277804,0,2017-08-09 00:00:00,2017-08-13 00:00:00,163849,999999,2517,6,4.69,4.22,2.39,AUD,1.2683
277804,1,2017-08-09 00:00:00,2017-08-13 00:00:00,163849,999999,459,6,404.85,404.85,206.40,AUD,1.2683
277804,2,2017-08-09 00:00:00,2017-08-13 00:00:00,163849,999999,119,7,113.99,108.29,58.11,AUD,1.2683
277804,3,2017-08-09 00:00:00,2017-08-13 00:00:00,163849,999999,412,5,574.43,574.43,292.86,AUD,1.2683
277900,0,2017-08-10 00:00:00,2017-08-10 00:00:00,622494,180,1412,2,404.60,400.55,186.06,EUR,0.8524
277901,0,2017-08-10 00:00:00,2017-08-17 00:00:00,1212508,999999,1462,1,375.20,341.43,172.54,USD,1.0000
277901,1,2017-08-10 00:00:00,2017-08-17 00:00:00,1212508,999999,1649,3,337.99,337.99,111.98,USD,1.0000
277902,0,2017-08-10 00:00:00,2017-08-13 00:00:00,1313603,999999,1526,3,333.20,306.54,153.23,USD,1.0000
277902,1,2017-08-10 00:00:00,2017-08-13 00:00:00,1313603,999999,104,3,103.50,103.50,47.59,USD,1.0000
277902,2,2017-08-10 00:00:00,2017-08-13 00:00:00,1313603,999999,1499,4,434.00,394.94,199.58,USD,1.0000
277903,0,2017-08-10 00:00:00,2017-08-10 00:00:00,2026370,670,1647,1,233.99,233.99,107.60,USD,1.0000
277903,1,2017-08-10 00:00:00,2017-08-10 00:00:00,2026370,670,101,1,108.00,96.12,49.66,USD,1.0000
277904,0,2017-08-10 00:00:00,2017-08-10 00:00:00,1494204,605,275,2,189.05,168.25,96.39,USD,1.0000
277904,1,2017-08-10 00:00:00,2017-08-10 00:00:00,1494204,605,766,1,29.85,26.57,15.23,USD,1.0000
277904,2,2017-08-10 00:00:00,2017-08-10 00:00:00,1494204,605,454,1,404.85,404.85,206.40,USD,1.0000
277904,3,2017-08-10 00:00:00,2017-08-10 00:00:00,1494204,605,1502,4,334.60,294.45,153.87,USD,1.0000
277905,0,2017-08-10 00:00:00,2017-08-10 00:00:00,1543828,550,830,7,44.93,40.43,22.91,USD,1.0000
278000,0,2017-08-11 00:00:00,2017-08-16 00:00:00,2078290,999999,1607,7,233.99,224.63,107.60,USD,1.0000
278000,1,2017-08-11 00:00:00,2017-08-16 00:00:00,2078290,999999,1502,1,334.60,334.60,153.87,USD,1.0000
278000,2,2017-08-11 00:00:00,2017-08-16 00:00:00,2078290,999999,911,1,143.85,128.03,66.15,USD,1.0000
278001,0,2017-08-11 00:00:00,2017-08-11 00:00:00,1241288,660,378,3,1137.00,989.19,522.87,USD,1.0000
278001,1,2017-08-11 00:00:00,2017-08-11 00:00:00,1241288,660,1653,1,142.99,127.26,72.90,USD,1.0000
278001,2,2017-08-11 00:00:00,2017-08-11 00:00:00,1241288,660,1499,1,434.00,390.60,199.58,USD,1.0000
278002,0,2017-08-11 00:00:00,2017-08-11 00:00:00,1262984,510,1513,3,376.60,376.60,173.18,USD,1.0000
278003,0,2017-08-11 00:00:00,2017-08-14 00:00:00,197125,999999,455,1,1378.50,1268.22,456.72,AUD,1.2717
278003,1,2017-08-11 00:00:00,2017-08-14 00:00:00,197125,999999,434,1,898.50,898.50,413.19,AUD,1.2717
278003,2,2017-08-11 00:00:00,2017-08-14 00:00:00,197125,999999,1620,7,79.29,79.29,36.47,AUD,1.2717
278003,3,2017-08-11 00:00:00,2017-08-14 00:00:00,197125,999999,91,2,134.99,124.19,44.72,AUD,1.2717
278003,4,2017-08-11 00:00:00,2017-08-14 00:00:00,197125,999999,1665,1,4.49,4.00,2.29,AUD,1.2717
278003,5,2017-08-11 00:00:00,2017-08-14 00:00:00,197125,999999,2057,1,161.99,145.79,74.49,AUD,1.2717
278003,6,2017-08-11 00:00:00,2017-08-14 00:00:00,197125,999999,1425,6,740.60,733.19,245.38,AUD,1.2717
278100,0,2017-08-12 00:00:00,2017-08-12 00:00:00,1025988,400,1732,3,65.21,59.34,29.99,GBP,0.7705
278100,1,2017-08-12 00:00:00,2017-08-12 00:00:00,1025988,400,1410,3,322.00,312.34,148.08,GBP,0.7705
278100,2,2017-08-12 00:00:00,2017-08-12 00:00:00,1025988,400,1653,5,142.99,125.83,72.90,GBP,0.7705
278101,0,2017-08-12 00:00:00,2017-08-17 00:00:00,1266907,999999,1432,1,420.00,420.00,193.14,USD,1.0000
278102,0,2017-08-12 00:00:00,2017-08-15 00:00:00,1925289,999999,1668,10,6.29,5.98,3.20,USD,1.0000
278102,1,2017-08-12 00:00:00,2017-08-15 00:00:00,1925289,999999,2516,3,4.69,4.69,2.39,USD,1.0000
278103,0,2017-08-12 00:00:00,2017-08-12 00:00:00,1901259,450,1430,2,418.60,385.11,192.50,USD,1.0000
278103,1,2017-08-12 00:00:00,2017-08-12 00:00:00,1901259,450,387,2,1048.50,1048.50,482.16,USD,1.0000
278103,2,2017-08-12 00:00:00,2017-08-12 00:00:00,1901259,450,481,6,208.50,189.74,95.88,USD,1.0000
278103,3,2017-08-12 00:00:00,2017-08-12 00:00:00,1901259,450,501,2,88.50,88.50,45.12,USD,1.0000
278103,4,2017-08-12 00:00:00,2017-08-12 00:00:00,1901259,450,1164,10,198.00,196.02,100.95,USD,1.0000
278103,5,2017-08-12 00:00:00,2017-08-12 00:00:00,1901259,450,1909,1,2879.99,2591.99,954.20,USD,1.0000
278104,0,2017-08-12 00:00:00,2017-08-14 00:00:00,1881641,999999,2495,3,13.99,12.87,7.13,USD,1.0000
278104,1,2017-08-12 00:00:00,2017-08-14 00:00:00,1881641,999999,1623,1,284.70,253.38,94.33,USD,1.0000
278105,0,2017-08-12 00:00:00,2017-08-17 00:00:00,1790724,999999,842,1,40.35,35.51,20.57,USD,1.0000
278106,0,2017-08-12 00:00:00,2017-08-17 00:00:00,1997162,999999,471,1,148.50,148.50,75.71,USD,1.0000
278106,1,2017-08-12 00:00:00,2017-08-17 00:00:00,1997162,999999,1678,2,15.20,13.68,5.04,USD,1.0000
278107,0,2017-08-12 00:00:00,2017-08-12 00:00:00,1728306,630,2493,7,34.99,32.89,17.84,USD,1.0000
278107,1,2017-08-12 00:00:00,2017-08-12 00:00:00,1728306,630,632,4,208.50,185.57,106.31,USD,1.0000
278300,0,2017-08-14 00:00:00,2017-08-16 00:00:00,164638,999999,423,10,898.50,781.70,413.19,AUD,1.2703
278300,1,2017-08-14 00:00:00,2017-08-16 00:00:00,164638,999999,1376,1,43.40,38.19,14.38,AUD,1.2703
278300,2,2017-08-14 00:00:00,2017-08-16 00:00:00,164638,999999,2011,6,89.99,89.99,45.88,AUD,1.2703
278300,3,2017-08-14 00:00:00,2017-08-16 00:00:00,164638,999999,1509,6,434.00,434.00,199.58,AUD,1.2703
278301,0,2017-08-14 00:00:00,2017-08-14 00:00:00,1605373,470,1602,5,233.99,233.99,107.60,USD,1.0000
278302,0,2017-08-14 00:00:00,2017-08-18 00:00:00,1843636,999999,497,1,148.50,135.14,75.71,USD,1.0000
278400,0,2017-08-15 00:00:00,2017-08-15 00:00:00,1821488,465,678,8,136.50,120.12,69.59,USD,1.0000
278401,0,2017-08-15 00:00:00,2017-08-18 00:00:00,1275499,999999,1595,10,29.76,29.76,9.85,USD,1.0000
278401,1,2017-08-15 00:00:00,2017-08-18 00:00:00,1275499,999999,1635,4,29.76,27.97,9.85,USD,1.0000
278402,0,2017-08-15 00:00:00,2017-08-16 00:00:00,279994,999999,376,8,574.43,574.43,292.86,CAD,1.2738
278402,1,2017-08-15 00:00:00,2017-08-16 00:00:00,279994,999999,1067,1,371.80,323.47,170.97,CAD,1.2738
278402,2,2017-08-15 00:00:00,2017-08-16 00:00:00,279994,999999,458,2,344.85,344.85,175.82,CAD,1.2738
278402,3,2017-08-15 00:00:00,2017-08-16 00:00:00,279994,999999,2086,7,789.75,687.08,363.18,CAD,1.2738
278402,4,2017-08-15 00:00:00,2017-08-16 00:00:00,279994,999999,794,4,17.85,17.85,9.11,CAD,1.2738
278402,5,2017-08-15 00:00:00,2017-08-16 00:00:00,279994,999999,1603,6,142.99,125.83,72.90,CAD,1.2738
278402,6,2017-08-15 00:00:00,2017-08-16 00:00:00,279994,999999,2393,1,359.99,331.19,165.55,CAD,1.2738
278403,0,2017-08-15 00:00:00,2017-08-15 00:00:00,1431108,610,69,2,23.12,20.58,11.79,USD,1.0000
278403,1,2017-08-15 00:00:00,2017-08-15 00:00:00,1431108,610,434,4,898.50,799.67,413.19,USD,1.0000
278403,2,2017-08-15 00:00:00,2017-08-15 00:00:00,1431108,610,1372,2,50.39,44.34,23.17,USD,1.0000
278500,0,2017-08-16 00:00:00,2017-08-20 00:00:00,1324602,999999,2517,1,4.69,4.17,2.39,USD,1.0000
278500,1,2017-08-16 00:00:00,2017-08-20 00:00:00,1324602,999999,964,2,319.00,319.00,105.69,USD,1.0000
278500,2,2017-08-16 00:00:00,2017-08-20 00:00:00,1324602,999999,431,5,553.50,553.50,282.20,USD,1.0000
278501,0,2017-08-16 00:00:00,2017-08-16 00:00:00,1656683,430,1607,1,233.99,205.91,107.60,USD,1.0000
278501,1,2017-08-16 00:00:00,2017-08-16 00:00:00,1656683,430,1545,4,375.20,375.20,172.54,USD,1.0000
278502,0,2017-08-16 00:00:00,2017-08-16 00:00:00,143240,40,746,6,24.75,21.29,11.39,AUD,1.2727
278503,0,2017-08-16 00:00:00,2017-08-16 00:00:00,535003,230,2514,2,181.99,169.25,60.30,EUR,0.8540
278503,1,2017-08-16 00:00:00,2017-08-16 00:00:00,535003,230,347,4,879.00,799.89,404.22,EUR,0.8540
278503,2,2017-08-16 00:00:00,2017-08-16 00:00:00,535003,230,2404,1,572.39,543.77,189.65,EUR,0.8540
278504,0,2017-08-16 00:00:00,2017-08-16 00:00:00,1822172,470,79,1,36.50,36.50,16.79,USD,1.0000
278504,2,2017-08-16 00:00:00,2017-08-16 00:00:00,1822172,470,1501,10,320.60,278.92,147.43,USD,1.0000
278505,0,2017-08-16 00:00:00,2017-08-22 00:00:00,1838182,999999,2100,3,1327.50,1327.50,439.83,USD,1.0000
278600,0,2017-08-17 00:00:00,2017-08-17 00:00:00,549043,255,437,5,749.85,667.37,382.29,EUR,0.8549
278601,0,2017-08-17 00:00:00,2017-08-22 00:00:00,967008,999999,1666,1,15.20,15.20,5.04,GBP,0.7771
278601,1,2017-08-17 00:00:00,2017-08-22 00:00:00,967008,999999,1632,3,23.39,23.39,10.75,GBP,0.7771
278601,2,2017-08-17 00:00:00,2017-08-22 00:00:00,967008,999999,1659,1,337.99,297.43,111.98,GBP,0.7771
278601,3,2017-08-17 00:00:00,2017-08-22 00:00:00,967008,999999,695,3,244.50,227.39,112.44,GBP,0.7771
278602,0,2017-08-17 00:00:00,2017-08-19 00:00:00,1716713,999999,1523,2,418.60,389.30,192.50,USD,1.0000
278603,0,2017-08-17 00:00:00,2017-08-19 00:00:00,434050,999999,1581,1,284.70,256.23,94.33,EUR,0.8549
278603,1,2017-08-17 00:00:00,2017-08-19 00:00:00,434050,999999,1564,2,422.80,376.29,140.08,EUR,0.8549
278603,2,2017-08-17 00:00:00,2017-08-19 00:00:00,434050,999999,1302,9,104.50,93.01,48.06,EUR,0.8549
278603,3,2017-08-17 00:00:00,2017-08-19 00:00:00,434050,999999,1168,2,660.00,607.20,303.51,EUR,0.8549
278604,0,2017-08-17 00:00:00,2017-08-17 00:00:00,1185993,410,2298,7,107.99,96.11,55.05,GBP,0.7771
278605,0,2017-08-17 00:00:00,2017-08-17 00:00:00,2044795,430,415,1,489.00,425.43,249.30,USD,1.0000
278605,1,2017-08-17 00:00:00,2017-08-17 00:00:00,2044795,430,441,2,344.85,317.26,175.82,USD,1.0000
278605,2,2017-08-17 00:00:00,2017-08-17 00:00:00,2044795,430,517,3,1228.50,1228.50,407.03,USD,1.0000
278700,0,2017-08-18 00:00:00,2017-08-18 00:00:00,604089,120,1417,3,375.20,330.18,172.54,EUR,0.8518
278700,1,2017-08-18 00:00:00,2017-08-18 00:00:00,604089,120,124,10,265.99,242.05,122.32,EUR,0.8518
278700,2,2017-08-18 00:00:00,2017-08-18 00:00:00,604089,120,1660,2,376.99,346.83,124.90,EUR,0.8518
278701,0,2017-08-18 00:00:00,2017-08-21 00:00:00,819031,999999,790,3,38.25,38.25,19.50,EUR,0.8518
278701,1,2017-08-18 00:00:00,2017-08-21 00:00:00,819031,999999,1471,5,320.60,288.54,147.43,EUR,0.8518
278701,2,2017-08-18 00:00:00,2017-08-21 00:00:00,819031,999999,1686,1,6.29,6.29,3.20,EUR,0.8518
278701,3,2017-08-18 00:00:00,2017-08-21 00:00:00,819031,999999,431,2,553.50,509.22,282.20,EUR,0.8518
278702,0,2017-08-18 00:00:00,2017-08-20 00:00:00,1909720,999999,1366,2,46.19,44.80,21.24,USD,1.0000
278702,1,2017-08-18 00:00:00,2017-08-20 00:00:00,1909720,999999,531,3,1018.50,916.65,337.46,USD,1.0000
278702,2,2017-08-18 00:00:00,2017-08-20 00:00:00,1909720,999999,1678,1,15.20,13.83,5.04,USD,1.0000
278702,3,2017-08-18 00:00:00,2017-08-20 00:00:00,1909720,999999,1441,1,280.00,240.80,128.76,USD,1.0000
278702,4,2017-08-18 00:00:00,2017-08-20 00:00:00,1909720,999999,1392,2,60.19,60.19,19.94,USD,1.0000
278702,5,2017-08-18 00:00:00,2017-08-20 00:00:00,1909720,999999,2430,2,29.60,29.60,15.09,USD,1.0000
278702,6,2017-08-18 00:00:00,2017-08-20 00:00:00,1909720,999999,1580,5,284.70,250.54,94.33,USD,1.0000
278703,0,2017-08-18 00:00:00,2017-08-18 00:00:00,543261,190,602,5,1498.50,1498.50,689.10,EUR,0.8518
278703,1,2017-08-18 00:00:00,2017-08-18 00:00:00,543261,190,165,1,725.33,725.33,369.80,EUR,0.8518
278703,2,2017-08-18 00:00:00,2017-08-18 00:00:00,543261,190,647,1,130.50,116.15,66.54,EUR,0.8518
278703,3,2017-08-18 00:00:00,2017-08-18 00:00:00,543261,190,362,2,1948.50,1948.50,645.57,EUR,0.8518
278703,4,2017-08-18 00:00:00,2017-08-18 00:00:00,543261,190,493,1,388.50,345.77,178.67,EUR,0.8518
278703,5,2017-08-18 00:00:00,2017-08-18 00:00:00,543261,190,176,3,120.56,109.71,55.44,EUR,0.8518
278800,0,2017-08-19 00:00:00,2017-08-19 00:00:00,198202,35,1380,1,29.40,29.40,13.52,AUD,1.2632
278800,1,2017-08-19 00:00:00,2017-08-19 00:00:00,198202,35,1460,1,420.00,386.40,193.14,AUD,1.2632
278800,2,2017-08-19 00:00:00,2017-08-19 00:00:00,198202,35,558,5,448.50,403.65,148.59,AUD,1.2632
278801,0,2017-08-19 00:00:00,2017-08-19 00:00:00,1982054,430,1747,2,98.10,98.10,32.50,USD,1.0000
278802,0,2017-08-19 00:00:00,2017-08-21 00:00:00,1971558,999999,1683,1,4.49,4.49,2.29,USD,1.0000
278802,1,2017-08-19 00:00:00,2017-08-21 00:00:00,1971558,999999,1651,7,207.99,207.99,95.64,USD,1.0000
278803,0,2017-08-19 00:00:00,2017-08-19 00:00:00,1690387,630,1740,3,25.20,22.68,12.85,USD,1.0000
278803,1,2017-08-19 00:00:00,2017-08-19 00:00:00,1690387,630,1644,7,75.24,66.97,34.61,USD,1.0000
278803,2,2017-08-19 00:00:00,2017-08-19 00:00:00,1690387,630,1555,1,515.20,453.38,170.70,USD,1.0000
278803,3,2017-08-19 00:00:00,2017-08-19 00:00:00,1690387,630,187,2,123.41,123.41,40.89,USD,1.0000
278804,0,2017-08-19 00:00:00,2017-08-21 00:00:00,648014,999999,1051,4,371.80,330.90,170.97,EUR,0.8518
278804,1,2017-08-19 00:00:00,2017-08-21 00:00:00,648014,999999,520,7,1018.50,1018.50,337.46,EUR,0.8518
278805,0,2017-08-19 00:00:00,2017-08-21 00:00:00,1822616,999999,1395,1,23.79,23.79,10.93,USD,1.0000
278805,1,2017-08-19 00:00:00,2017-08-21 00:00:00,1822616,999999,538,2,148.50,148.50,75.71,USD,1.0000
278805,2,2017-08-19 00:00:00,2017-08-21 00:00:00,1822616,999999,1531,5,544.60,506.48,180.43,USD,1.0000
278805,3,2017-08-19 00:00:00,2017-08-21 00:00:00,1822616,999999,424,3,404.93,360.38,206.45,USD,1.0000
278806,0,2017-08-19 00:00:00,2017-08-19 00:00:00,159158,35,443,6,523.50,460.68,240.74,AUD,1.2632
278807,0,2017-08-19 00:00:00,2017-08-19 00:00:00,1975349,450,421,2,703.50,626.12,323.52,USD,1.0000
278807,1,2017-08-19 00:00:00,2017-08-19 00:00:00,1975349,450,726,1,220.50,220.50,101.40,USD,1.0000
279000,0,2017-08-21 00:00:00,2017-08-25 00:00:00,587770,999999,833,2,26.85,24.17,13.70,EUR,0.8503
279001,0,2017-08-21 00:00:00,2017-08-25 00:00:00,985256,999999,1673,4,4.95,4.31,2.52,GBP,0.7764
279001,1,2017-08-21 00:00:00,2017-08-25 00:00:00,985256,999999,1631,4,16.46,14.32,7.57,GBP,0.7764
279001,2,2017-08-21 00:00:00,2017-08-25 00:00:00,985256,999999,175,7,111.06,97.73,51.07,GBP,0.7764
279002,0,2017-08-21 00:00:00,2017-08-21 00:00:00,31061,35,474,3,73.50,64.68,37.47,AUD,1.2610
279002,1,2017-08-21 00:00:00,2017-08-21 00:00:00,31061,35,2488,3,20.99,20.99,10.70,AUD,1.2610
279002,2,2017-08-21 00:00:00,2017-08-21 00:00:00,31061,35,1151,2,451.00,396.88,229.93,AUD,1.2610
279100,0,2017-08-22 00:00:00,2017-08-22 00:00:00,500599,230,1695,3,4.48,4.03,2.29,EUR,0.8495
279101,0,2017-08-22 00:00:00,2017-08-22 00:00:00,201613,72,465,5,388.50,388.50,178.67,CAD,1.2578
279101,1,2017-08-22 00:00:00,2017-08-22 00:00:00,201613,72,1320,3,37.79,33.63,17.37,CAD,1.2578
279101,2,2017-08-22 00:00:00,2017-08-22 00:00:00,201613,72,1437,1,278.60,278.60,128.11,CAD,1.2578
279101,3,2017-08-22 00:00:00,2017-08-22 00:00:00,201613,72,824,8,17.85,16.42,9.11,CAD,1.2578
279101,4,2017-08-22 00:00:00,2017-08-22 00:00:00,201613,72,170,1,103.55,103.55,47.62,CAD,1.2578
279101,5,2017-08-22 00:00:00,2017-08-22 00:00:00,201613,72,432,8,749.85,659.87,382.29,CAD,1.2578
279102,0,2017-08-22 00:00:00,2017-08-27 00:00:00,1394280,999999,435,3,404.93,356.33,206.45,USD,1.0000
279102,1,2017-08-22 00:00:00,2017-08-27 00:00:00,1394280,999999,430,2,404.93,404.93,206.45,USD,1.0000
279103,0,2017-08-22 00:00:00,2017-08-22 00:00:00,608329,160,1502,3,334.60,287.76,153.87,EUR,0.8495
279103,1,2017-08-22 00:00:00,2017-08-22 00:00:00,608329,160,1235,7,921.80,829.62,423.91,EUR,0.8495
279200,0,2017-08-23 00:00:00,2017-08-25 00:00:00,828663,999999,593,1,688.50,640.31,228.12,EUR,0.8475
279200,1,2017-08-23 00:00:00,2017-08-25 00:00:00,828663,999999,1470,6,180.60,176.99,92.08,EUR,0.8475
279201,0,2017-08-23 00:00:00,2017-08-23 00:00:00,1481483,530,1012,2,217.80,196.02,100.16,USD,1.0000
279201,1,2017-08-23 00:00:00,2017-08-23 00:00:00,1481483,530,1216,1,682.00,675.18,313.63,USD,1.0000
279201,2,2017-08-23 00:00:00,2017-08-23 00:00:00,1481483,530,941,2,62.99,58.58,32.12,USD,1.0000
279201,3,2017-08-23 00:00:00,2017-08-23 00:00:00,1481483,530,1084,1,710.60,632.43,235.43,USD,1.0000
279202,0,2017-08-23 00:00:00,2017-08-23 00:00:00,805472,330,1695,2,4.48,3.99,2.29,EUR,0.8475
279202,1,2017-08-23 00:00:00,2017-08-23 00:00:00,805472,330,113,4,224.99,195.74,74.55,EUR,0.8475
279202,2,2017-08-23 00:00:00,2017-08-23 00:00:00,805472,330,170,6,103.55,103.55,47.62,EUR,0.8475
279203,0,2017-08-23 00:00:00,2017-08-23 00:00:00,1501436,650,1492,2,334.60,291.10,153.87,USD,1.0000
279204,0,2017-08-23 00:00:00,2017-08-23 00:00:00,167040,35,2112,3,711.90,654.95,327.38,AUD,1.2659
279204,1,2017-08-23 00:00:00,2017-08-23 00:00:00,167040,35,1545,2,375.20,352.69,172.54,AUD,1.2659
279205,0,2017-08-23 00:00:00,2017-08-25 00:00:00,1880968,999999,1605,1,376.99,376.99,124.90,USD,1.0000
279205,1,2017-08-23 00:00:00,2017-08-25 00:00:00,1880968,999999,1705,4,6.19,6.19,2.84,USD,1.0000
279205,2,2017-08-23 00:00:00,2017-08-25 00:00:00,1880968,999999,2113,6,457.20,457.20,233.09,USD,1.0000
279300,0,2017-08-24 00:00:00,2017-08-24 00:00:00,159242,40,447,4,344.85,303.47,175.82,AUD,1.2664
279300,1,2017-08-24 00:00:00,2017-08-24 00:00:00,159242,40,907,4,153.00,137.70,78.00,AUD,1.2664
279300,2,2017-08-24 00:00:00,2017-08-24 00:00:00,159242,40,2014,3,179.99,179.99,82.77,AUD,1.2664
279300,3,2017-08-24 00:00:00,2017-08-24 00:00:00,159242,40,771,3,23.85,21.94,12.17,AUD,1.2664
279301,0,2017-08-24 00:00:00,2017-08-24 00:00:00,878667,330,1699,3,6.19,6.19,2.84,EUR,0.8470
279301,1,2017-08-24 00:00:00,2017-08-24 00:00:00,878667,330,446,2,329.93,329.93,168.21,EUR,0.8470
279302,0,2017-08-24 00:00:00,2017-08-28 00:00:00,759874,999999,1609,2,337.99,337.99,111.98,EUR,0.8470
279302,1,2017-08-24 00:00:00,2017-08-28 00:00:00,759874,999999,1467,1,421.40,375.05,193.79,EUR,0.8470
279303,0,2017-08-24 00:00:00,2017-08-27 00:00:00,717955,999999,148,1,2754.99,2424.39,912.78,EUR,0.8470
279303,1,2017-08-24 00:00:00,2017-08-27 00:00:00,717955,999999,1622,3,284.70,261.92,94.33,EUR,0.8470
279304,0,2017-08-24 00:00:00,2017-08-25 00:00:00,1956984,999999,1515,3,322.00,322.00,148.08,USD,1.0000
279305,0,2017-08-24 00:00:00,2017-08-26 00:00:00,506550,999999,422,7,1453.50,1308.15,481.58,EUR,0.8470
279400,0,2017-08-25 00:00:00,2017-08-25 00:00:00,1052196,390,1702,2,15.29,15.29,5.07,GBP,0.7798
279400,1,2017-08-25 00:00:00,2017-08-25 00:00:00,1052196,390,137,1,474.99,474.99,218.43,GBP,0.7798
279400,2,2017-08-25 00:00:00,2017-08-25 00:00:00,1052196,390,142,2,284.99,284.99,145.29,GBP,0.7798
279401,0,2017-08-25 00:00:00,2017-08-25 00:00:00,252383,80,428,2,1453.50,1250.01,481.58,CAD,1.2508
279401,1,2017-08-25 00:00:00,2017-08-25 00:00:00,252383,80,2041,4,89.99,89.99,45.88,CAD,1.2508
279402,0,2017-08-25 00:00:00,2017-08-25 00:00:00,210734,100,1540,1,532.00,473.48,176.26,CAD,1.2508
279402,1,2017-08-25 00:00:00,2017-08-25 00:00:00,210734,100,365,8,898.50,898.50,413.19,CAD,1.2508
279402,2,2017-08-25 00:00:00,2017-08-25 00:00:00,210734,100,550,1,163.50,142.25,83.36,CAD,1.2508
279403,0,2017-08-25 00:00:00,2017-08-25 00:00:00,552550,200,39,8,269.31,236.99,89.23,EUR,0.8469
279403,2,2017-08-25 00:00:00,2017-08-25 00:00:00,552550,200,1426,2,824.60,824.60,273.21,EUR,0.8469
279500,0,2017-08-26 00:00:00,2017-08-26 00:00:00,200547,72,1811,4,28.80,27.36,14.68,CAD,1.2508
279500,1,2017-08-26 00:00:00,2017-08-26 00:00:00,200547,72,1684,6,15.20,15.20,5.04,CAD,1.2508
279500,2,2017-08-26 00:00:00,2017-08-26 00:00:00,200547,72,2356,4,413.99,409.85,190.38,CAD,1.2508
279500,3,2017-08-26 00:00:00,2017-08-26 00:00:00,200547,72,1462,5,375.20,375.20,172.54,CAD,1.2508
279500,4,2017-08-26 00:00:00,2017-08-26 00:00:00,200547,72,2503,1,13.99,13.99,7.13,CAD,1.2508
279501,0,2017-08-26 00:00:00,2017-08-26 00:00:00,1200139,450,324,3,475.00,437.00,218.43,USD,1.0000
279501,1,2017-08-26 00:00:00,2017-08-26 00:00:00,1200139,450,458,7,344.85,296.57,175.82,USD,1.0000
279501,2,2017-08-26 00:00:00,2017-08-26 00:00:00,1200139,450,466,2,418.50,418.50,192.45,USD,1.0000
